TIMESTAMP,COND,COND-DETAILS,IADS-ID,IAPS-ID,WIDGET-TYPE,ANS,ANS-TIME,ID,AGE,SEX,PROCEDURE-BEGIN-TIMESTAMP,PROCEDURE-END-TIMESTAMP,BIOSIGS-BEGIN-TIMESTAMP,BIOSIGS-END-TIMESTAMP,OPENNESS,CONSCIENTIOUSNESS,EXTRAVERSION,AGREEABLENESS,NEUROTICISM,NEO-FFI,BIOSIGS,PROCEDURE,SPACE,FREUD,PHOTOS
1557839443.0081375,inc,p+s-,711,8130,emospace1,"[0.0, -0.30189392089843753]",1.4182951918337494,1678,23.0,M,1557836460.0,1557840667.573036,1557836426.985,1557840742.934,6.0,3.0,3.0,3.0,10.0,Y,Y,Y,Y,Y,Y
1557991104.1581655,inc,p+s-,711,8130,emospace1,"[0.0, -0.9187017822265627]",1.2000404014693231,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991121.653166,inc,p+s-,283,4659,emospace1,"[-0.6516912841796877, -0.7029949951171877]",2.233464963281449,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991139.1551669,inc,p-s+,204,3053,emospace1,"[-0.9215698242187497, -0.012997436523437484]",1.950325402919134,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991156.6471677,inc,p+s-,422,4800,emospace1,"[-0.8906262207031257, 0.0]",1.2336312516470116,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991174.1601696,inc,p+s-,502,8034,emospace1,"[0.004761962890625001, -0.8890216064453126]",1.0835319888990398,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991191.6611702,con,p+s+,220,5623,emospace1,"[0.02060852050781247, -0.9372369384765624]",2.450264770699277,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991209.382184,con,p-s-,255,3063,emospace1,"[0.0, -0.8598144531250004]",1.3834600706813944,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991227.1061974,inc,p+s-,703,4611,emospace1,"[-0.6765655517578124, -0.6528448486328127]",1.5335818453925183,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991244.5871975,inc,p+s-,255,9156,emospace1,"[-0.8834399414062506, 0.0]",1.1502073201700114,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991262.0591972,con,p+s+,813,8034,emospace1,"[0.0, -0.8694250488281248]",3.250178144666052,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991279.578199,con,p0s0,322,9635,emospace1,"[-0.048041992187500014, -0.851243896484375]",1.033562635184353,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991297.0802,inc,p-s+,360,6230,emospace1,"[-0.6501232910156248, -0.7459014892578124]",2.0835364912913974,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991314.5621998,con,p-s-,711,3261,emospace1,"[-0.6293780517578128, -0.6266442871093749]",1.1001848382229582,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991332.0722015,inc,p-s+,378,3120,emospace1,"[-0.7353356933593755, -0.6375994873046875]",1.3667648988671317,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991349.5812027,con,p0s0,720,7046,emospace1,"[0.0, -0.9206066894531253]",0.8002726648940097,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991367.0712032,con,p0s0,152,9468,emospace1,"[0.03252746582031251, -0.8817187499999999]",1.134341188907683,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991384.5832047,con,p+s+,110,8380,emospace1,"[0.6283953857421877, -0.7037957763671869]",2.000254235100556,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991402.0442035,inc,p-s+,610,3063,emospace1,"[-0.6022656249999996, -0.6422564697265624]",2.6168085720753425,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991419.5782065,inc,p-s+,813,9423,emospace1,"[-0.6562634277343755, -0.6005932617187502]",1.3168228596675815,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991437.0682068,inc,p-s+,216,3015,emospace1,"[-0.6104718017578126, -0.6679168701171875]",1.400223678862858,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991454.5582073,con,p+s+,716,4652,emospace1,"[-0.884380493164063, 0.0]",1.3670113298207978,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991472.052208,inc,p-s+,110,6213,emospace1,"[-0.6882843017578126, -0.721407470703125]",1.1502535447336868,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991489.539208,con,p-s-,713,6510,emospace1,"[-0.6134405517578128, -0.6266448974609374]",0.9835062352133264,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991507.0872116,con,p-s-,260,3102,emospace1,"[-0.07943237304687506, -0.9041534423828123]",2.9335738011179733,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991524.5702114,con,p-s-,420,3005,emospace1,"[-0.5941284179687502, -0.6229132080078126]",1.6670423663133531,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991542.0472114,inc,p-s+,355,3150,emospace1,"[-0.8985955810546882, 0.0]",1.050340951181397,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991559.524211,con,p+s+,367,5470,emospace1,"[0.024641723632812487, -0.9183831787109378]",1.3502029978731116,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991577.0862155,con,p0s0,705,2309,emospace1,"[0.0, -0.9199719238281251]",0.7836861508205857,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991594.5782154,con,p-s-,134,8230,emospace1,"[-0.5806250000000002, -0.7480798339843752]",0.7844776714346153,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991612.0592155,con,p0s0,368,7595,emospace1,"[0.0, -0.8463232421875001]",1.0338742007502333,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991629.5502162,con,p+s+,353,4660,emospace1,"[-0.6278161621093749, -0.7022027587890627]",1.2334013294664599,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991647.029216,con,p+s+,202,4668,emospace1,"[-0.8729699707031255, 0.0]",1.0668314142135389,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991664.516216,inc,p-s+,601,3195,emospace1,"[0.0, -0.8737860107421872]",0.9170194041114428,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991682.0242176,inc,p+s-,276,8341,emospace1,"[0.0, -0.8282287597656252]",1.2668658124925969,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991699.5122175,inc,p+s-,288,4668,emospace1,"[-0.6051599121093747, -0.6850665283203123]",1.5345324505440203,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991717.0072186,con,p0s0,120,1945,emospace1,"[0.0, -0.7994982910156251]",1.0503049320407172,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991734.4932187,con,p-s-,289,6263,emospace1,"[-0.00010742187500000812, 0.0]",7.2003177488518295,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991751.9902196,con,p-s-,283,9184,emospace1,"[-0.026832885742187503, -0.9129870605468752]",1.2504837070418944,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991769.4992206,inc,p-s+,201,9163,emospace1,"[-0.952188110351563, 0.0]",0.8682218731034936,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991786.9962215,inc,p-s+,367,9429,emospace1,"[0.0, -0.8480694580078126]",1.0668224094283687,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991804.4952226,con,p0s0,377,6010,emospace1,"[0.0, -0.8812426757812502]",1.050071407946234,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991821.9922233,con,p0s0,225,4279,emospace1,"[-0.6668768310546873, -0.6086614990234374]",1.1167584454378812,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991839.4622226,con,p+s+,817,8470,emospace1,"[0.6690100097656249, -0.7099700927734375]",3.9511112205025256,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991856.9692235,con,p0s0,132,7249,emospace1,"[0.0, -0.8652124023437502]",0.7502819998546784,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991874.4692247,inc,p-s+,352,6231,emospace1,"[0.012236938476562507, -0.9736224365234375]",1.966888804710834,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991891.9492245,con,p-s-,502,6231,emospace1,"[-0.01976867675781254, -0.8739392089843748]",0.7669138380138065,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991909.4542258,con,p0s0,382,7079,emospace1,"[0.0, -0.938858642578125]",2.450144406737764,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991926.9292252,inc,p-s+,366,6263,emospace1,"[0.0, -0.8617199707031252]",1.3835414139070965,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991944.4052248,con,p+s+,366,7501,emospace1,"[0.0, -0.8672753906250001]",0.7336189451070823,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991961.8862247,inc,p+s-,291,5621,emospace1,"[0.0, -0.8525146484375002]",2.0168110333834197,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991979.409227,inc,p-s+,351,6250,emospace1,"[0.025983886718750016, -0.9217175292968748]",1.5166429440605498,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557991996.8912268,inc,p-s+,220,2683,emospace1,"[0.0, -0.9798114013671877]",2.8170311703638617,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992014.3852274,inc,p-s+,808,3010,emospace1,"[-0.8707824707031255, 0.0]",1.216974500249307,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992031.8852286,inc,p+s-,289,8186,emospace1,"[0.0, -0.8769573974609377]",1.100157523708276,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992049.4052305,con,p0s0,358,2115,emospace1,"[-0.6559399414062502, -0.7921563720703126]",1.5667350630124017,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992066.9002314,inc,p-s+,820,6821,emospace1,"[0.7350622558593748, -0.6242651367187502]",0.8167874408463831,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992084.3972318,inc,p+s-,293,2300,emospace1,"[-0.013283081054687501, -0.8722009277343753]",1.7666599030721954,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992101.8742313,inc,p-s+,815,9622,emospace1,"[0.6414135742187498, -0.5036370849609375]",0.6505089804722957,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992119.3482304,con,p+s+,352,8186,emospace1,"[0.0, -0.9102899169921878]",0.7667370440653941,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992136.81423,inc,p-s+,210,3102,emospace1,"[-0.860158081054688, 0.0]",1.5002662414808583,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992832.3780134,con,p+s+,365,8193,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992849.865014,con,p0s0,373,9402,emoscale1,4.0,1.0001341712986689,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992867.3600152,con,p0s0,728,2525,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992884.8310142,inc,p+s-,134,4660,emoscale1,2.0,0.4001156214412731,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992902.3200142,inc,p-s+,353,6370,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992919.8120148,inc,p+s-,719,5215,emoscale1,1.0,0.6000632736236184,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992937.3020153,con,p0s0,724,6570,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992954.782015,inc,p+s-,106,7405,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992972.3840218,inc,p-s+,215,3101,emoscale1,2.0,0.33345319702903004,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557992989.855021,inc,p-s+,716,9184,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993007.3350208,inc,p+s-,260,4490,emoscale1,1.0,0.6168713054116779,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993024.8100204,inc,p-s+,817,1525,emoscale1,4.0,0.4833807685404281,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993042.2930205,inc,p+s-,277,4647,emoscale1,2.0,0.3335390426473168,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993059.7670195,inc,p-s+,311,8230,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993077.238019,con,p+s+,205,9156,emoscale1,2.0,0.2166977531860539,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993094.705018,inc,p+s-,625,5470,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993112.186018,inc,p+s-,241,8001,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993129.6730182,inc,p+s-,420,8178,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993147.137017,inc,p-s+,200,3005,emoscale1,2.0,0.3835014926930853,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993164.619017,con,p+s+,415,4490,emoscale1,1.0,0.9001282281406021,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993182.0970163,inc,p+s-,424,4651,emoscale1,2.0,0.5000786417904237,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993199.5960176,inc,p+s-,423,5270,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993217.101019,inc,p+s-,290,4697,emoscale1,2.0,0.28347483852894584,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993234.5760179,con,p+s+,200,4697,emoscale1,1.0,0.5500702073081811,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993252.0650187,con,p0s0,130,7092,emoscale1,2.0,0.31677903638001226,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993269.5480187,inc,p+s-,501,4656,emoscale1,2.0,0.5835262858686292,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993287.0260186,inc,p+s-,312,8370,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993304.4920175,con,p+s+,815,8370,emoscale1,4.0,0.2668105831439789,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993321.9810176,con,p0s0,170,1112,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993339.4610176,inc,p+s-,699,8380,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993356.9510176,con,p-s-,624,9902,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993374.4260173,con,p+s+,360,4656,emoscale1,2.0,0.21674757966366087,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993391.9100173,con,p0s0,723,9926,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993409.3780165,con,p-s-,241,3010,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993426.8640163,inc,p+s-,295,5623,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993444.3280153,con,p+s+,355,8178,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993461.8060153,con,p-s-,277,3053,emoscale1,2.0,0.3667504912114055,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993479.2790143,con,p-s-,625,6250,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993496.7460134,con,p+s+,808,8341,emoscale1,4.0,0.266830093511544,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993514.2140124,inc,p-s+,202,9902,emoscale1,2.0,0.6667767251519763,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993531.6870122,con,p-s-,501,3195,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993549.1620116,con,p-s-,106,6213,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993566.6490116,inc,p+s-,713,7501,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993584.1130106,inc,p+s-,624,4652,emoscale1,2.0,0.483396676994289,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993601.58401,con,p-s-,719,6821,emoscale1,1.0,0.550047395186084,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993619.048009,con,p+s+,215,4651,emoscale1,1.0,0.8334946190407209,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993636.5270085,con,p-s-,288,9325,emoscale1,1.0,0.5020819063252021,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993654.0850134,con,p+s+,201,4800,emoscale1,1.0,0.5835707094752252,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993671.5510118,con,p-s-,423,2683,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993689.0160108,inc,p+s-,709,8193,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993706.4890099,inc,p-s+,415,9325,emoscale1,1.0,0.533495999774459,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993723.97001,con,p0s0,425,7560,emoscale1,4.0,0.2666719094522705,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993741.45401,con,p0s0,361,7632,emoscale1,4.0,0.3334814120221381,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993758.919009,con,p-s-,291,1525,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993776.385008,inc,p-s+,109,3261,emoscale1,2.0,0.2667652590585021,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993793.8520072,inc,p-s+,365,6510,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993811.3310068,con,p0s0,104,2810,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993828.809007,con,p-s-,709,9163,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993846.2940063,inc,p-s+,205,9253,emoscale1,1.0,0.8167322114973103,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1557993863.7730064,inc,p+s-,310,8470,emoscale1,3,,1704,23.0,M,1557990900.0,1557995089.3389618,,,4.0,1.0,1.0,7.0,8.0,Y,,Y,Y,Y,Y
1558015202.0957007,con,p-s-,501,3195,emoscale1,1.0,0.6000992927620246,1714,22.0,M,1558015020.0,1558019201.203294,1558014982.661,1558019218.96,4.0,6.0,4.0,4.0,3.0,Y,Y,Y,Y,Y,Y
1558015219.5586994,con,p-s-,713,6510,emoscale1,1.0,1.666928906022804,1714,22.0,M,1558015020.0,1558019201.203294,1558014982.661,1558019218.96,4.0,6.0,4.0,4.0,3.0,Y,Y,Y,Y,Y,Y
1558015237.0256991,inc,p+s-,255,9156,emoscale1,1.0,1.0336088597468915,1714,22.0,M,1558015020.0,1558019201.203294,1558014982.661,1558019218.96,4.0,6.0,4.0,4.0,3.0,Y,Y,Y,Y,Y,Y
1558015254.4936981,con,p+s+,808,8341,emoscale1,5.0,0.8500694268950609,1714,22.0,M,1558015020.0,1558019201.203294,1558014982.661,1558019218.96,4.0,6.0,4.0,4.0,3.0,Y,Y,Y,Y,Y,Y
1558015271.9616964,inc,p-s+,351,6250,emoscale1,3.0,1.966735123041872,1714,22.0,M,1558015020.0,1558019201.203294,1558014982.661,1558019218.96,4.0,6.0,4.0,4.0,3.0,Y,Y,Y,Y,Y,Y
